,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
60728,WN4vWgb7tmm-N7rdjFwJVw,Tazé Mediterranean Street Food,"626 Washington Ave, Ste 103",Saint Louis,MO,63101,38.6300677,-90.1902211,4.0,184,0,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""u'beer_and_wine'"", 'HappyHour': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Mediterranean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-20:0'}"
25473,6t0sNev22mcbvOB4gYVVOw,PW Pizza,2017 Chouteau Ave,Saint Louis,MO,63103,38.62134,-90.212956,4.0,321,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'BYOB': 'False', 'Corkage': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'None', 'DriveThru': 'False'}","Restaurants, Desserts, Chicken Wings, Vegan, Pizza, Food, Vegetarian, Sandwiches","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '15:0-22:0'}"
45206,CTMvti3RfgVunDZVSRL56Q,White Castle,2009 Hebert St,Saint Louis,MO,63107,38.6552587,-90.2020704,2.5,7,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Burgers, Fast Food","{'Monday': '5:0-5:0', 'Tuesday': '5:0-5:0', 'Wednesday': '5:0-5:0', 'Thursday': '5:0-5:0', 'Friday': '5:0-5:0', 'Saturday': '5:0-5:0', 'Sunday': '5:0-5:0'}"
75959,83wPVS_ikQujVTGiqGfv_g,Mississippi Mud Coffee Roasters,1223 Pine St,Saint Louis,MO,63103,38.6292928,-90.198768,4.0,33,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Cafes, Coffee Roasteries, Restaurants, Food, Coffee & Tea","{'Monday': '7:0-16:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:30-16:0'}"
109410,DRMeSZZuKAVrYMHGDiwwcw,Dino's Deli,510 Westport Plz,Saint Louis,MO,63146,38.7013204656,-90.4468048663,4.5,16,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Delis, Restaurants","{'Monday': '10:30-15:0', 'Tuesday': '10:30-15:0', 'Wednesday': '10:30-15:0', 'Thursday': '10:30-15:0', 'Friday': '10:30-15:0'}"
98946,sBrCVHCs5CyoOPQDLFiJcg,Fazoli's,123 Arnold Crossroads Center,Arnold,MO,63010,38.4460114,-90.3737504,3.0,16,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'HasTV': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True'}","Salad, Chicken Wings, Italian, Restaurants, Grocery, Pizza, Fast Food, Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
101334,YV32ObbYe10BXeIydrnuOQ,Canyon Cafe,"1707 S Lindbergh Blvd, Ste 2",Saint Louis,MO,63131,38.630821146,-90.4070088138,3.5,248,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True'}","Tex-Mex, Restaurants, Mexican","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
113017,-9zDI4h2dE3hFOpGFHB10Q,Road Crew Coffee & Cycles,3172 Morganford,St. Louis,MO,63116,38.6019233,-90.2611607,5.0,38,1,"{'HasTV': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Local Services, Coffee & Tea, Food, Restaurants, Bike Repair/Maintenance, Cafes","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
10582,8U-j_Xz3WMwlI7UTr2zt4w,"Pop's Steak, Fish & Chicken - South Grand",3651 S Grand Blvd,St. Louis,MO,63118,38.5909338,-90.2442463,3.0,11,1,"{'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Seafood, Steakhouses, Chicken Wings","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-22:0'}"
8087,070Sixz8aXNoSbH0-49PDA,Waffle House,1200 S 5th St,Saint Charles,MO,63301,38.771974,-90.4918096,3.5,22,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': True}"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (Traditional), Waffles, Wine Bars, Restaurants, Bars, Diners, Breakfast & Brunch, Nightlife, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
95532,hbh5vELI_iE5qbSZmUrlpQ,Hardee's,4321 Butler Hill Rd,Saint Louis,MO,63128,38.486175,-90.358354,3.5,12,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'Ambience': 'None', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'BikeParking': 'False'}","Restaurants, Fast Food, Burgers","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-22:0'}"
50896,GlUp8Ls2x2vToByiAtSnYw,St. Louis Wing Company,9816 Manchester Rd,Saint Louis,MO,63119,38.6061467,-90.3743757,4.0,163,0,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BusinessParking': 'None', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True'}","Restaurants, American (New), Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
63277,Ouf4EObJZRsQEFZ9bmahYw,The Pasta House,8831 Ladue Rd St,University City,MO,63124,38.6539172,-90.3500564,3.0,62,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'beer_and_wine'"", 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'""}","Specialty Food, Restaurants, Italian, Food, Pasta Shops","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
86816,t5T23jR4tIV7YzYN-k-g_A,Wingstop,3626 S Grand Blvd,Saint Louis,MO,63118,38.5912056,-90.2435056,3.0,27,1,"{'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True'}","American (Traditional), Chicken Wings, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
97674,67UUl9oq1Du6pUCLRrpJwA,J. Gumbo's,312 N 10th St,Saint Louis,MO,63101,38.6294976492,-90.1946834824,3.5,6,0,"{'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Cajun/Creole","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-16:0'}"
85791,Or5A01K-ybogEX7yaihs4A,McAlister's Deli,12515 Olive Blvd,Creve Coeur,MO,63141,38.6764554019,-90.4614170939,3.0,71,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True'}","Salad, Sandwiches, Restaurants, American (Traditional), Delis","{'Monday': '0:0-0:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-19:0', 'Sunday': '10:30-19:0'}"
28835,YSKUg2V5dt1BazwipvPZuw,Timothy's The Restaurant,12710 Olive Blvd,St Louis,MO,63141,38.6792616,-90.4720434,4.5,54,1,"{'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'BYOB': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'Corkage': 'False', 'Alcohol': ""u'full_bar'"", 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Smoking': ""u'no'"", 'Caters': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'HappyHour': 'True', 'NoiseLevel': ""u'average'""}","Bars, Nightlife, Food, Desserts, Hotels & Travel, American (New), Tours, Restaurants, Wine Tours, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}"
97931,Ny3Q30jyI11UvPnK8LBN-g,Dog On It,4300 Manchester Ave,Saint Louis,MO,63110,38.6267033,-90.2569987,4.5,11,1,"{'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': None}""}","Restaurants, Hot Dogs, Food Stands, American (New)","{'Tuesday': '10:30-19:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-19:0', 'Saturday': '10:30-19:0', 'Sunday': '10:30-19:0'}"
93449,MCcxe7UiXr0HcVxdxv0gJA,28/65 Brewhouse,2865 Veterans Memorial Pkwy,St Charles,MO,63301,38.7832055,-90.5245639,3.0,109,0,"{'HasTV': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Nightlife, Pubs, Bars, Burgers, American (New), Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
100738,S51xnoezpcCY8jd96_hXfQ,Yummi Tummi,3001 S Big Bend Blvd,Saint Louis,MO,63143,38.609538,-90.32403,4.5,161,1,"{'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Soup, Sushi Bars, Ramen, Bubble Tea, Japanese, Restaurants, Sandwiches, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:30'}"
6677,JVuOGhY50AwxIRl7Bf4btg,Waffle House,375 N Hwy 67 St,Florissant,MO,63031,38.796737,-90.339604,3.0,12,1,"{'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': 'None', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False'}","Breakfast & Brunch, American (Traditional), Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
12040,rBdG_23USc7DletfZ11xGA,Olio,1634 Tower Grove Ave,Saint Louis,MO,63110,38.6195426345,-90.2558054466,4.0,398,1,"{'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': True, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}""}","Wine Bars, Bars, Nightlife, American (New), Mediterranean, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
